split,chip_id,role,source_layer,source_object,source_url,local_path,source_size_bytes,sha256
train,1793338,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_1793338_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_1793338_S1Weak.tif,raw/train/images/1793338.tif,1653150,7930475f740389451821d34a7a8a8a76a9cf003605b0e49fb5c28c40d660da9f
train,1793338,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_1793338_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_1793338_S1OtsuLabelWeak.tif,raw/train/labels/1793338.tif,2812,44817212354d8cbb315e005ae06b513318854ac188972923fefa4b2302fa27a8
train,1796024,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_1796024_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_1796024_S1Weak.tif,raw/train/images/1796024.tif,1665027,b1eb16c3264fc254930f5d9d1cdb697c2765928db6bfbaa48cb9157cbdcbe723
train,1796024,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_1796024_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_1796024_S1OtsuLabelWeak.tif,raw/train/labels/1796024.tif,4458,fa4269577905009c07867fdb6469c432c4bae3ce87bcb2eaf37ffa6c0cc0997e
train,179982,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_179982_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_179982_S1Weak.tif,raw/train/images/179982.tif,1667519,ac78a2e752ff30caeeccc223202e03b0cb8591f461c671619c99c292a147668f
train,179982,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_179982_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_179982_S1OtsuLabelWeak.tif,raw/train/labels/179982.tif,3304,63c1ec7d197eb714d29ebbf1ad5438a1a1b4606edb829cc3d3790a31b2c4fed7
train,184111,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_184111_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_184111_S1Weak.tif,raw/train/images/184111.tif,1672375,693a14c5d11e3b5f391ac371c5f85c860253eae6995bd16be0b9e22f9e6343da
train,184111,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_184111_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_184111_S1OtsuLabelWeak.tif,raw/train/labels/184111.tif,1186,f0b7133f885b4c9215735dad312347172af269c4d8466bce1189cfcf7709f377
train,1875550,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_1875550_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_1875550_S1Weak.tif,raw/train/images/1875550.tif,1656095,98d343932c19adecbcfac05d3c20728bd8cb41dabcba133db3f883871c41539c
train,1875550,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_1875550_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_1875550_S1OtsuLabelWeak.tif,raw/train/labels/1875550.tif,3496,5d459ab8e64570db23eab7825b2bf67397da3ef92bcf94aa9b739505ea7e59af
train,1915393,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_1915393_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_1915393_S1Weak.tif,raw/train/images/1915393.tif,1657945,9efb0432097a1bda076e765bda58e6d2c78bf08f89fc71ad923d4518bfbfad64
train,1915393,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_1915393_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_1915393_S1OtsuLabelWeak.tif,raw/train/labels/1915393.tif,4279,634e5fb9e34fe043a0b679738ea9c71cbaa7303719bacc98455da4772d47b11e
train,1942061,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_1942061_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_1942061_S1Weak.tif,raw/train/images/1942061.tif,1671169,acc0d86c2e59c579891824431419f62ae7c704cd3f54a056edb213b3e0cb128e
train,1942061,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_1942061_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_1942061_S1OtsuLabelWeak.tif,raw/train/labels/1942061.tif,1422,66a168d9dc0fc209d03d18c94add2b236a3a4299464e1ea277d88d3a4a4bb3a3
train,1961611,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_1961611_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_1961611_S1Weak.tif,raw/train/images/1961611.tif,1676890,2ccd7aa7c3dbefe39785ea7ed1324308cc06b2ec0e7f4fd6312a3bf673c164cb
train,1961611,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_1961611_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_1961611_S1OtsuLabelWeak.tif,raw/train/labels/1961611.tif,1145,8fd8ee0672527b6edbe08b0c294aaf5f8e1a1122a6fd7911676c8c2c7116a032
train,1983137,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_1983137_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_1983137_S1Weak.tif,raw/train/images/1983137.tif,1675247,14a2acc12f87c6bfed9f70baff2bd11d41f3edca5387f19f5b2b8dba6462ae80
train,1983137,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_1983137_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_1983137_S1OtsuLabelWeak.tif,raw/train/labels/1983137.tif,1284,5af05ba24646a90e533d4dcc466fb7ab4afb48ade1e2dc13516eda4b78d26242
train,2004225,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2004225_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2004225_S1Weak.tif,raw/train/images/2004225.tif,1670213,cbd2029dcaed649c5b1c3022ce9305c6fe62e586a5c4f1080134d6d407d717da
train,2004225,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2004225_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2004225_S1OtsuLabelWeak.tif,raw/train/labels/2004225.tif,1200,910bb58242ac063688b6533fc2100ff0b7b3662dfa1eeb1af89d14e3199fe045
train,2016496,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2016496_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2016496_S1Weak.tif,raw/train/images/2016496.tif,1657282,840aef36e474d5da4f941dff56fd8c6358cc9fb3070bb9b5c880bf6b45908cfe
train,2016496,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2016496_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2016496_S1OtsuLabelWeak.tif,raw/train/labels/2016496.tif,3107,7d5dd300f8e92c3bd0e00f92d9bc3dd24694f58843de914bb3780d621cafc4ea
train,2029205,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2029205_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2029205_S1Weak.tif,raw/train/images/2029205.tif,215310,cb4f5d158c185a096823286c6af805a4036957138955a4b3d43393ca7819365b
train,2029205,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2029205_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2029205_S1OtsuLabelWeak.tif,raw/train/labels/2029205.tif,2253,3b62e462b61b2ba445f9b94a65d6b70249854bdca7e885c1eb8a462144ac7db8
train,2051222,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2051222_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2051222_S1Weak.tif,raw/train/images/2051222.tif,1691069,c1d18260236d31b9b366a8701831b80cf8c854830932a364dc5c129cae575c9c
train,2051222,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2051222_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2051222_S1OtsuLabelWeak.tif,raw/train/labels/2051222.tif,1429,d65450d0745edff4316b6b1047c13fa28c1f0dd8b366cda4e9eaa4cf2e661ef0
train,2052432,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2052432_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2052432_S1Weak.tif,raw/train/images/2052432.tif,1661322,c34fa32372ebbdcabdc00f9248821d7e525b40f85bb5c52923e7cf1cba4156b5
train,2052432,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2052432_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2052432_S1OtsuLabelWeak.tif,raw/train/labels/2052432.tif,4820,8d72833dde9d03f8d760747642b121bbe5b1c2bf6e5f61affa52e53cca4198da
train,2069619,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2069619_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2069619_S1Weak.tif,raw/train/images/2069619.tif,1668384,b98226cdabbbe1070f7b2ad33ad6abd8064d78f16bb6390eb214d6782e07af61
train,2069619,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2069619_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2069619_S1OtsuLabelWeak.tif,raw/train/labels/2069619.tif,2768,881d992d5cf3c22a06a0028f6364183d9bac578ad7864f71212f643c9f601f71
train,2083759,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2083759_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2083759_S1Weak.tif,raw/train/images/2083759.tif,1659298,70a023f61a48474b08ac49ed64b8ae5f7b969ac2bedbd5a94debff9da6fbfc7a
train,2083759,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2083759_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2083759_S1OtsuLabelWeak.tif,raw/train/labels/2083759.tif,2388,302880d2c9068e5909106bddacf4ae733f47a4fb035c7860b398bc5f0c2a3098
train,2130364,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2130364_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2130364_S1Weak.tif,raw/train/images/2130364.tif,1660286,244a5d1038bf4930fcf9b2f7f96ddfaf21cf6fd80e1cc6136f24e9074fa106fe
train,2130364,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2130364_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2130364_S1OtsuLabelWeak.tif,raw/train/labels/2130364.tif,5259,150bd04ee8f3a8c708dfb4adfeb9c53660e83f7f9398f3c8d7045695d94d2a65
train,2142658,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2142658_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2142658_S1Weak.tif,raw/train/images/2142658.tif,1658026,872530322cb8cdf166a792a4726a0a4c4cabc4357919774047b7dd66c1f9a48f
train,2142658,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2142658_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2142658_S1OtsuLabelWeak.tif,raw/train/labels/2142658.tif,2020,e25c57401aaf00def3e45148f12d92a552f520a4a6be93a197b6602502c0dd02
train,2143705,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2143705_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2143705_S1Weak.tif,raw/train/images/2143705.tif,1654030,4cbfffbaaeb2e0593552cea0ffe5d34cee71d3da5195a7e6659bd5d48a349f76
train,2143705,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2143705_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2143705_S1OtsuLabelWeak.tif,raw/train/labels/2143705.tif,1131,3b323973d8c62509e8e9be687e179515c952b9783fe80de1afae0d27f2bd4789
train,2157095,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2157095_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2157095_S1Weak.tif,raw/train/images/2157095.tif,1677292,7418319923a416809932385855d119d768dba5b15e8954c82d6d53acea9c799b
train,2157095,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2157095_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2157095_S1OtsuLabelWeak.tif,raw/train/labels/2157095.tif,1265,b279fcb87e4f09d430df2dd8d5494413fa0c80093697596dc0e8d0b5195ebcb8
train,2162506,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2162506_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2162506_S1Weak.tif,raw/train/images/2162506.tif,1670271,d486f49c7bfa501ad14cf262c7eec05809d61b56d3ec985fcd5c21425f473e3b
train,2162506,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2162506_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2162506_S1OtsuLabelWeak.tif,raw/train/labels/2162506.tif,6805,de2854cffb2c7808f281cdc5f56dc60ce31d3ebc9627d78486e55ea0ad0e2ba1
train,2200346,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2200346_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2200346_S1Weak.tif,raw/train/images/2200346.tif,1668826,8361c5cd2fab1a7f3452192eb3f421fee5f78c732748ad30ca4bad769e1d99b5
train,2200346,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2200346_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2200346_S1OtsuLabelWeak.tif,raw/train/labels/2200346.tif,3010,de80e632c1254e9b0d31125ab9b3ec6b305ba12dc499919018ff0414a528c232
train,2215832,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2215832_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2215832_S1Weak.tif,raw/train/images/2215832.tif,1664430,c5ac3cb9e97bcb90f35d6ff3e334ae827d9ada8a7fb9a410fd5c34d90a8a41e3
train,2215832,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2215832_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2215832_S1OtsuLabelWeak.tif,raw/train/labels/2215832.tif,3992,159dfb996e20331446f41d37071f156aeb688fa17821fb945ff4da9ca73729eb
train,2224006,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2224006_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2224006_S1Weak.tif,raw/train/images/2224006.tif,781899,67585220ec5af261fde340175891ba31db935683d18fb64ac34ce808fea28692
train,2224006,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2224006_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2224006_S1OtsuLabelWeak.tif,raw/train/labels/2224006.tif,2865,d75af861a03242885b0df8686740803028e1b151bf31ab43870b258017fb85b7
train,2271423,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2271423_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2271423_S1Weak.tif,raw/train/images/2271423.tif,1668789,847da0409fcbdad4cca6f323c36e68e169399c3ed568e1cc98f2a7f6eea5fefa
train,2271423,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2271423_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2271423_S1OtsuLabelWeak.tif,raw/train/labels/2271423.tif,2128,ede2b500c8f3400a6b3fd13fc697ab298b86dfa5920425966661b7d468fd3e45
train,2275866,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2275866_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2275866_S1Weak.tif,raw/train/images/2275866.tif,1661429,8159563bcb28fab2e9e04b51bbd43a6324a0cbfde22d1e27f2cad1e382bec933
train,2275866,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2275866_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2275866_S1OtsuLabelWeak.tif,raw/train/labels/2275866.tif,2624,2f392986c2eb86916cb8ca97d9a38360be504cf47275c547bf56ec8196f41d6f
train,2300997,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2300997_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2300997_S1Weak.tif,raw/train/images/2300997.tif,1663157,158a5b2f673808e56f97892fbbca85d427893380ca4435e1d7fedd65cc0bf793
train,2300997,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2300997_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2300997_S1OtsuLabelWeak.tif,raw/train/labels/2300997.tif,5464,98c476c20c143808c81989bd6c5898b8ed54ed3633db95c8c246805d0b699411
train,2328664,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2328664_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2328664_S1Weak.tif,raw/train/images/2328664.tif,90135,65e535d7d9bc8afb11a30c65bd410b75430733e22c998f1ed0ab3e1232c316c6
train,2328664,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2328664_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2328664_S1OtsuLabelWeak.tif,raw/train/labels/2328664.tif,2008,399f4915f2e42d9f93823325914b3eda7c7da4ef54d2a5c9c650ea0b694eb55a
train,2333312,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2333312_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2333312_S1Weak.tif,raw/train/images/2333312.tif,1675969,8f02e71391f6f96ee3815db19c36187a53fb2e0a3616461526bf9c51edbb496f
train,2333312,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2333312_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2333312_S1OtsuLabelWeak.tif,raw/train/labels/2333312.tif,1141,f6e6f41955f7b81516266d2e3762cded602edacfe070fb00338a7c861a37f86b
train,2366540,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2366540_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2366540_S1Weak.tif,raw/train/images/2366540.tif,1675231,e7cac997b64c29246ba4237c5ea6236a6cd1f6f3a765cc306d392d558b0e2230
train,2366540,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2366540_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2366540_S1OtsuLabelWeak.tif,raw/train/labels/2366540.tif,1198,05e1d111ed6197bcc3307fdc84ba2c46458d381859fc189d518859aec0071ae5
train,2366985,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2366985_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2366985_S1Weak.tif,raw/train/images/2366985.tif,1706868,9db5af32f56bcf5de9b50fadb945348fb7beccfb8f81c6c3e323c7d0b6dd7e26
train,2366985,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2366985_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2366985_S1OtsuLabelWeak.tif,raw/train/labels/2366985.tif,4571,c5f05db2a1956c55aa4c8fd70bb4966e31cd0d0704a544c11d6b4ee4b99a9219
train,2420675,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2420675_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2420675_S1Weak.tif,raw/train/images/2420675.tif,1676509,4e008e9f8c84ccae56fa2160b53502b4c684ca1ffd77f6a04b52b2c3d1d91bd4
train,2420675,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2420675_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2420675_S1OtsuLabelWeak.tif,raw/train/labels/2420675.tif,1634,df9346ea0315e34317147271ec06a81aff880dddfdd0d3a409a3c5f5ad776888
train,2434000,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2434000_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_2434000_S1Weak.tif,raw/train/images/2434000.tif,1668744,8c44c39327db3fcd501af5c0103330498a7f9069669de8dc57f605e42f925af8
train,2434000,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2434000_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_2434000_S1OtsuLabelWeak.tif,raw/train/labels/2434000.tif,7268,9fdfa7631e302541be931ba5b85d4b25ae8e672cb0bcbdbe539c038fdc003f55
